,Latitude ,Longitude,City,Alcohol Places,Places of Worship,Places to shop,Food Places,Public Transport Places,Doctors,Public Places,Police Station,University ,Schools ,Banks,Night Clubs
247,40.64250733,-74.16315804,New York City,0,0,10,1,14,2,1,0,0,0,0,0
248,40.538266,-74.15730782,New York City,0,1,12,0,24,45,1,0,0,1,0,0
249,40.54212679,-74.15730782,New York City,3,3,29,13,15,43,2,0,0,3,6,0
250,40.54598758,-74.15730782,New York City,4,2,37,18,0,26,6,0,0,5,15,0
251,40.54984837,-74.15730782,New York City,1,1,35,4,0,17,3,0,0,5,4,0
252,40.55370916,-74.15730782,New York City,0,0,21,0,15,9,0,0,0,1,0,1
253,40.55756995,-74.15730782,New York City,0,0,21,1,30,13,0,0,0,2,2,1
254,40.56143074,-74.15730782,New York City,0,0,14,2,36,8,2,0,0,2,1,0
255,40.56529153,-74.15730782,New York City,0,0,9,2,28,0,1,0,0,0,0,0
256,40.56915232,-74.15730782,New York City,0,0,0,0,9,0,0,0,0,0,0,0
257,40.57301311,-74.15730782,New York City,0,0,0,0,0,0,0,0,0,0,0,0
258,40.5768739,-74.15730782,New York City,0,0,2,0,0,5,0,0,0,0,0,0
259,40.58073469,-74.15730782,New York City,0,0,9,0,17,25,1,0,0,4,0,0
260,40.58459548,-74.15730782,New York City,0,1,20,0,21,42,2,0,0,4,0,0
261,40.58845627,-74.15730782,New York City,0,3,30,0,20,31,2,0,0,3,0,0
262,40.59231706,-74.15730782,New York City,0,3,24,0,24,15,1,0,0,5,2,0
263,40.59617785,-74.15730782,New York City,0,3,14,1,9,26,2,0,0,3,1,0
264,40.60003864,-74.15730782,New York City,1,0,11,2,11,32,5,0,0,3,0,1
265,40.60389943,-74.15730782,New York City,1,1,6,5,18,29,6,0,0,1,9,0
266,40.60776022,-74.15730782,New York City,3,4,36,28,34,32,7,0,1,4,22,0
267,40.61162101,-74.15730782,New York City,6,1,32,26,34,25,2,0,1,4,15,1
268,40.6154818,-74.15730782,New York City,6,0,24,26,33,28,3,0,0,1,10,1
269,40.61934259,-74.15730782,New York City,0,0,2,0,24,8,2,0,0,1,0,0
270,40.62320338,-74.15730782,New York City,2,2,47,9,16,26,6,0,0,0,3,0
271,40.62706417,-74.15730782,New York City,4,3,56,16,19,26,9,0,0,0,11,0
272,40.63092496,-74.15730782,New York City,2,7,23,2,28,11,3,0,0,5,4,0
273,40.63478575,-74.15730782,New York City,2,8,15,4,37,3,2,0,0,5,6,0
274,40.63864654,-74.15730782,New York City,0,2,15,4,25,1,1,0,0,0,4,0
275,40.64250733,-74.15730782,New York City,0,0,0,0,0,0,1,0,0,0,0,0
276,40.538266,-74.1514576,New York City,6,0,40,14,25,50,2,0,0,1,9,0
277,40.54212679,-74.1514576,New York City,4,1,40,16,15,30,4,0,0,2,9,0
278,40.54598758,-74.1514576,New York City,1,6,24,6,16,32,1,0,0,8,10,0
279,40.54984837,-74.1514576,New York City,9,6,36,19,22,37,6,0,0,10,16,1
280,40.55370916,-74.1514576,New York City,9,1,38,21,29,29,5,0,0,5,17,1
281,40.55756995,-74.1514576,New York City,0,0,14,3,24,10,0,0,0,2,3,0
282,40.56143074,-74.1514576,New York City,0,0,16,2,21,2,2,0,0,3,2,0
283,40.56529153,-74.1514576,New York City,0,0,9,2,22,1,1,0,0,2,0,0
284,40.56915232,-74.1514576,New York City,0,0,4,1,20,1,0,0,0,1,0,0
285,40.57301311,-74.1514576,New York City,0,1,2,1,15,1,1,0,0,0,0,0
286,40.5768739,-74.1514576,New York City,0,0,1,0,0,1,0,0,0,1,0,0
287,40.58073469,-74.1514576,New York City,0,0,7,0,0,11,1,0,0,1,0,0
288,40.58459548,-74.1514576,New York City,0,1,14,1,9,17,1,0,0,1,0,0
289,40.58845627,-74.1514576,New York City,0,2,19,1,22,13,1,0,0,2,0,0
290,40.59231706,-74.1514576,New York City,0,2,12,1,5,6,2,0,0,2,0,0
291,40.59617785,-74.1514576,New York City,0,0,8,0,4,2,5,0,0,3,2,0
292,40.60003864,-74.1514576,New York City,0,0,2,0,4,0,7,0,1,4,2,0
293,40.60389943,-74.1514576,New York City,0,1,2,0,0,1,7,0,1,4,0,0
294,40.60776022,-74.1514576,New York City,2,1,8,1,29,19,10,0,1,5,3,0
295,40.61162101,-74.1514576,New York City,2,0,23,5,22,19,8,0,1,7,8,0
296,40.6154818,-74.1514576,New York City,0,0,10,0,20,8,1,0,0,3,0,0
297,40.61934259,-74.1514576,New York City,0,0,6,2,25,10,1,1,0,1,5,0
298,40.62320338,-74.1514576,New York City,2,2,43,25,29,16,6,1,0,1,15,0
299,40.62706417,-74.1514576,New York City,1,2,39,25,32,18,5,1,0,1,10,0
300,40.63092496,-74.1514576,New York City,3,4,27,4,38,5,2,0,0,3,3,0
301,40.63478575,-74.1514576,New York City,3,2,26,4,39,5,4,0,0,1,4,0
302,40.63864654,-74.1514576,New York City,0,1,20,0,24,2,1,0,0,0,3,0
303,40.64250733,-74.1514576,New York City,0,0,0,0,0,0,0,0,0,0,0,0
304,40.538266,-74.14560738,New York City,7,0,42,23,16,33,7,0,0,1,9,0
305,40.54212679,-74.14560738,New York City,9,0,40,22,22,28,7,0,0,1,9,0
306,40.54598758,-74.14560738,New York City,6,5,30,11,28,24,4,0,0,4,0,0
307,40.54984837,-74.14560738,New York City,9,2,28,19,15,28,5,0,0,7,16,1
308,40.55370916,-74.14560738,New York City,9,0,28,17,10,19,6,0,0,4,14,1
309,40.55756995,-74.14560738,New York City,1,0,20,6,0,5,1,0,0,1,6,0
310,40.56143074,-74.14560738,New York City,0,0,6,0,0,3,1,0,0,0,2,0
311,40.56529153,-74.14560738,New York City,0,0,5,0,0,1,0,0,0,0,0,0
312,40.56915232,-74.14560738,New York City,0,2,7,2,21,1,2,0,0,1,0,0
313,40.57301311,-74.14560738,New York City,0,3,6,2,21,1,2,0,0,2,0,0
314,40.5768739,-74.14560738,New York City,0,1,6,0,0,1,0,0,0,1,0,0
315,40.58073469,-74.14560738,New York City,0,0,1,0,0,1,0,0,0,1,0,0
