,Latitude ,Longitude,Lat,Lon,VIOLATION CRIMES,FELONY CRIMES,MISDEMEANOR CRIMES
158,40.71200155,-73.98765144,40.71200155,-73.98765144,387,707,1352
159,40.71586234,-73.98765144,40.71586234,-73.98765144,577,1407,2953
160,40.71972313,-73.98765144,40.71972313,-73.98765144,532,1605,3208
161,40.72358392,-73.98765144,40.72358392,-73.98765144,444,1663,2775
162,40.72744471,-73.98765144,40.72744471,-73.98765144,370,1587,2488
163,40.7313055,-73.98765144,40.7313055,-73.98765144,415,1858,3253
164,40.73516629,-73.98765144,40.73516629,-73.98765144,415,2055,3974
165,40.73902708,-73.98765144,40.73902708,-73.98765144,383,1815,2961
166,40.74288787,-73.98765144,40.74288787,-73.98765144,404,1836,2389
167,40.74674866,-73.98765144,40.74674866,-73.98765144,481,3190,6308
168,40.75060945,-73.98765144,40.75060945,-73.98765144,488,3387,6882
169,40.75447024,-73.98765144,40.75447024,-73.98765144,734,4164,8472
170,40.75833103,-73.98765144,40.75833103,-73.98765144,893,3606,6104
171,40.76219182,-73.98765144,40.76219182,-73.98765144,810,2102,3035
172,40.76605261,-73.98765144,40.76605261,-73.98765144,786,1453,2394
173,40.7699134,-73.98765144,40.7699134,-73.98765144,568,1060,1951
174,40.77377419,-73.98765144,40.77377419,-73.98765144,365,621,1401
175,40.77763498,-73.98765144,40.77763498,-73.98765144,261,452,859
176,40.78149577,-73.98765144,40.78149577,-73.98765144,85,205,307
177,40.78535656,-73.98765144,40.78535656,-73.98765144,12,37,81
178,40.78921735,-73.98765144,40.78921735,-73.98765144,0,0,0
179,40.79307814,-73.98765144,40.79307814,-73.98765144,0,0,0
180,40.67339365,-73.98180122,40.67339365,-73.98180122,151,422,611
181,40.67725444,-73.98180122,40.67725444,-73.98180122,162,438,656
182,40.68111523,-73.98180122,40.68111523,-73.98180122,293,652,1108
183,40.68497602,-73.98180122,40.68497602,-73.98180122,461,1133,2159
184,40.68883681,-73.98180122,40.68883681,-73.98180122,459,1157,2510
185,40.6926976,-73.98180122,40.6926976,-73.98180122,750,1473,3235
186,40.69655839,-73.98180122,40.69655839,-73.98180122,487,756,1491
187,40.70041918,-73.98180122,40.70041918,-73.98180122,199,396,595
188,40.70427997,-73.98180122,40.70427997,-73.98180122,105,223,314
189,40.70814076,-73.98180122,40.70814076,-73.98180122,65,85,194
190,40.71200155,-73.98180122,40.71200155,-73.98180122,295,403,773
191,40.71586234,-73.98180122,40.71586234,-73.98180122,600,890,1885
192,40.71972313,-73.98180122,40.71972313,-73.98180122,683,1258,2661
193,40.72358392,-73.98180122,40.72358392,-73.98180122,586,1233,2332
194,40.72744471,-73.98180122,40.72744471,-73.98180122,417,1216,1991
195,40.7313055,-73.98180122,40.7313055,-73.98180122,394,1107,1678
196,40.73516629,-73.98180122,40.73516629,-73.98180122,417,1157,1797
197,40.73902708,-73.98180122,40.73902708,-73.98180122,457,1387,2135
198,40.74288787,-73.98180122,40.74288787,-73.98180122,406,1443,1912
199,40.74674866,-73.98180122,40.74674866,-73.98180122,372,1718,2176
200,40.75060945,-73.98180122,40.75060945,-73.98180122,359,1716,2555
201,40.75447024,-73.98180122,40.75447024,-73.98180122,513,2215,3474
202,40.75833103,-73.98180122,40.75833103,-73.98180122,555,2593,3862
203,40.76219182,-73.98180122,40.76219182,-73.98180122,680,2070,3048
204,40.76605261,-73.98180122,40.76605261,-73.98180122,534,1323,2048
205,40.7699134,-73.98180122,40.7699134,-73.98180122,430,923,2134
206,40.77377419,-73.98180122,40.77377419,-73.98180122,387,791,1619
207,40.77763498,-73.98180122,40.77763498,-73.98180122,401,875,1820
208,40.78149577,-73.98180122,40.78149577,-73.98180122,310,756,1607
209,40.78535656,-73.98180122,40.78535656,-73.98180122,172,472,1055
210,40.78921735,-73.98180122,40.78921735,-73.98180122,141,307,462
211,40.79307814,-73.98180122,40.79307814,-73.98180122,30,82,118
212,40.79693893,-73.98180122,40.79693893,-73.98180122,0,0,0
213,40.80079972,-73.98180122,40.80079972,-73.98180122,0,0,0
214,40.67339365,-73.975951,40.67339365,-73.975951,125,352,509
215,40.67725444,-73.975951,40.67725444,-73.975951,222,560,807
216,40.68111523,-73.975951,40.68111523,-73.975951,303,930,1983
217,40.68497602,-73.975951,40.68497602,-73.975951,380,1076,2222
218,40.68883681,-73.975951,40.68883681,-73.975951,199,745,1075
219,40.6926976,-73.975951,40.6926976,-73.975951,408,909,1483
220,40.69655839,-73.975951,40.69655839,-73.975951,356,676,1205
221,40.70041918,-73.975951,40.70041918,-73.975951,90,171,246
222,40.70427997,-73.975951,40.70427997,-73.975951,0,3,6
223,40.70814076,-73.975951,40.70814076,-73.975951,0,0,0
224,40.71200155,-73.975951,40.71200155,-73.975951,82,113,258
225,40.71586234,-73.975951,40.71586234,-73.975951,264,367,741
226,40.71972313,-73.975951,40.71972313,-73.975951,533,763,1772
227,40.72358392,-73.975951,40.72358392,-73.975951,517,855,2022
228,40.72744471,-73.975951,40.72744471,-73.975951,349,643,1297
229,40.7313055,-73.975951,40.7313055,-73.975951,186,476,688
230,40.73516629,-73.975951,40.73516629,-73.975951,126,390,526
231,40.73902708,-73.975951,40.73902708,-73.975951,325,754,1166
232,40.74288787,-73.975951,40.74288787,-73.975951,328,1005,1444
233,40.74674866,-73.975951,40.74674866,-73.975951,215,930,1116
234,40.75060945,-73.975951,40.75060945,-73.975951,302,1110,1400
235,40.75447024,-73.975951,40.75447024,-73.975951,375,1684,2033
236,40.75833103,-73.975951,40.75833103,-73.975951,359,1608,1932
237,40.76219182,-73.975951,40.76219182,-73.975951,389,1825,2186
238,40.76605261,-73.975951,40.76605261,-73.975951,264,1195,1404
239,40.7699134,-73.975951,40.7699134,-73.975951,88,160,286
240,40.77377419,-73.975951,40.77377419,-73.975951,125,270,387
241,40.77763498,-73.975951,40.77763498,-73.975951,229,400,701
242,40.78149577,-73.975951,40.78149577,-73.975951,292,642,1416
243,40.78535656,-73.975951,40.78535656,-73.975951,381,846,1659
244,40.78921735,-73.975951,40.78921735,-73.975951,440,847,1491
245,40.79307814,-73.975951,40.79307814,-73.975951,308,766,1295
246,40.79693893,-73.975951,40.79693893,-73.975951,209,481,818
247,40.80079972,-73.975951,40.80079972,-73.975951,31,93,158
248,40.80466051,-73.975951,40.80466051,-73.975951,0,0,0
249,40.67339365,-73.97010078,40.67339365,-73.97010078,120,348,495
250,40.67725444,-73.97010078,40.67725444,-73.97010078,169,454,597
251,40.68111523,-73.97010078,40.68111523,-73.97010078,283,711,1244
252,40.68497602,-73.97010078,40.68497602,-73.97010078,229,686,1203
253,40.68883681,-73.97010078,40.68883681,-73.97010078,145,587,774
254,40.6926976,-73.97010078,40.6926976,-73.97010078,241,678,1045
255,40.69655839,-73.97010078,40.69655839,-73.97010078,221,562,940
256,40.70041918,-73.97010078,40.70041918,-73.97010078,26,77,146
257,40.70427997,-73.97010078,40.70427997,-73.97010078,54,122,154
258,40.70814076,-73.97010078,40.70814076,-73.97010078,85,206,264
259,40.71200155,-73.97010078,40.71200155,-73.97010078,32,185,186
260,40.71586234,-73.97010078,40.71586234,-73.97010078,24,128,158
261,40.71972313,-73.97010078,40.71972313,-73.97010078,77,107,346
262,40.72358392,-73.97010078,40.72358392,-73.97010078,118,196,527
263,40.72744471,-73.97010078,40.72744471,-73.97010078,64,123,295
264,40.7313055,-73.97010078,40.7313055,-73.97010078,9,37,64
265,40.73516629,-73.97010078,40.73516629,-73.97010078,11,67,96
266,40.73902708,-73.97010078,40.73902708,-73.97010078,22,78,166
267,40.74288787,-73.97010078,40.74288787,-73.97010078,89,185,330
268,40.74674866,-73.97010078,40.74674866,-73.97010078,87,275,353
269,40.75060945,-73.97010078,40.75060945,-73.97010078,204,606,726
270,40.75447024,-73.97010078,40.75447024,-73.97010078,321,1004,1204
271,40.75833103,-73.97010078,40.75833103,-73.97010078,390,1318,1735
272,40.76219182,-73.97010078,40.76219182,-73.97010078,343,1932,2179
273,40.76605261,-73.97010078,40.76605261,-73.97010078,212,1267,1395
274,40.7699134,-73.97010078,40.7699134,-73.97010078,69,248,231
275,40.77377419,-73.97010078,40.77377419,-73.97010078,21,105,80
276,40.77763498,-73.97010078,40.77763498,-73.97010078,32,62,136
277,40.78149577,-73.97010078,40.78149577,-73.97010078,97,240,429
278,40.78535656,-73.97010078,40.78535656,-73.97010078,225,503,833
279,40.78921735,-73.97010078,40.78921735,-73.97010078,376,759,1276
